,Word1,Word2,Word1_Syll,Word2_Syll,Word1_Length,Word2_Length,Freq_Per_Mil1,Log_Freq_Per_Mil1,Freq_Per_Mil2,Log_Freq_Per_Mil2,Syll_Delta,Freq_Delta,Length_Delta
4366,harmonize,agree,3,2,9,5,0.1,0.7782,64.67,3.5184,1,-2.7402,4
4367,consign,agree,2,2,7,5,0.2,1.0414,64.67,3.5184,0,-2.4770000000000003,2
4368,learn,watch,1,1,5,5,118.57,3.7816,330.02,4.2261,0,-0.4444999999999997,0
4369,learn,acquire,1,3,5,7,118.57,3.7816,2.65,2.1335,-2,1.6481,-2
4370,absorb,acquire,2,3,6,7,1.98,2.0086,2.65,2.1335,-1,-0.12490000000000023,-1
4371,regulate,govern,3,2,8,6,0.76,1.6021,1.22,1.7993,1,-0.19719999999999982,2
4372,harass,badger,2,2,6,6,1.33,1.8388,1.75,1.9542,0,-0.11539999999999995,0
4373,assure,vouch,2,1,6,5,20.02,3.0095,2.47,2.1038,1,0.9057,1
4374,carry,acquit,2,2,5,6,65.9,3.5266,0.47,1.3979,0,2.1287000000000003,-1
4375,exonerate,acquit,4,2,9,6,0.71,1.5682,0.47,1.3979,2,0.17030000000000012,3
4376,categorize,classify,4,3,10,8,0.16,0.9542,0.63,1.5185,1,-0.5642999999999999,2
4377,rescind,revoke,2,2,7,6,0.53,1.4472,0.73,1.5798,0,-0.13260000000000005,1
4378,overturn,revoke,3,2,8,6,0.37,1.301,0.73,1.5798,1,-0.27880000000000016,2
4379,replenish,fill,3,1,9,4,0.51,1.4314,43.94,3.3506,2,-1.9192,5
4380,fulfill,fill,2,1,7,4,3.9,2.301,43.94,3.3506,1,-1.0495999999999999,3
4381,endanger,imperil,3,3,8,7,1.67,1.9345,0.08,0.699,0,1.2355,1
4382,run,bleed,1,1,3,5,350.55,4.2523,10.1,2.7126,0,1.5396999999999998,-2
4383,run,flow,1,1,3,4,350.55,4.2523,13.75,2.8463,0,1.4060000000000001,-1
4384,set,flow,1,1,3,4,231.47,4.0721,13.75,2.8463,0,1.2258,-1
4385,remold,reshape,2,2,6,7,0.02,0.301,0.22,1.0792,0,-0.7782,-1
4386,nurture,nourish,2,2,7,7,0.73,1.5798,0.43,1.3617,0,0.21810000000000018,0
4387,save,hoard,1,1,4,5,162.31,3.918,0.45,1.3802,0,2.5378,-1
4388,save,salvage,1,2,4,7,162.31,3.918,4.12,2.3243,-1,1.5937000000000001,-3
4389,apprehend,catch,3,1,9,5,1.43,1.8692,135.51,3.8396,2,-1.9704,4
4390,capture,catch,2,1,7,5,10.59,2.7332,135.51,3.8396,1,-1.1063999999999998,2
4391,apprehend,expect,3,2,9,6,1.43,1.8692,103.9,3.7243,1,-1.8551,3
4392,interpret,expound,3,2,9,7,2.45,2.1004,0.1,0.7782,1,1.3222,2
4393,have,require,1,3,4,7,6161.41,5.4973,10.63,2.7348,-2,2.7625,-3
4394,involve,require,2,3,7,7,6.47,2.5198,10.63,2.7348,-1,-0.21499999999999986,0
4395,betray,wander,2,2,6,6,9.14,2.6693,5.86,2.4771,0,0.1921999999999997,0
4396,betray,denounce,2,2,6,8,9.14,2.6693,0.86,1.6532,0,1.0160999999999998,-2
4397,betray,fail,2,1,6,4,9.14,2.6693,24.59,3.0986,1,-0.4293,2
4398,die,fail,1,1,3,4,261.14,4.1245,24.59,3.0986,0,1.0259000000000005,-1
4399,bomb,fail,1,1,4,4,53.65,3.4373,24.59,3.0986,0,0.3387000000000002,0
4400,defect,fail,2,1,6,4,2.47,2.1038,24.59,3.0986,1,-0.9947999999999997,2
4401,guide,steer,1,1,5,5,17.84,2.9595,5.98,2.4857,0,0.4737999999999998,0
4402,tutor,teach,2,1,5,5,4.61,2.3729,72.84,3.5701,1,-1.1972,0
4403,associate,affiliate,4,4,9,9,8.98,2.6618,0.29,1.2041,0,1.4577,0
4404,ruin,overthrow,2,3,4,9,28.53,3.1632,1.35,1.8451,-1,1.3180999999999998,-5
4405,simulate,pretend,3,2,8,7,1.16,1.7782,40.31,3.3132,1,-1.5350000000000001,1
4406,match,correspond,1,3,5,10,49.43,3.4017,0.94,1.6902,-2,1.7115,-5
4407,answer,correspond,2,3,6,10,176.2,3.9536,0.94,1.6902,-1,2.2634,-4
4408,parallel,correspond,3,3,8,10,4.39,2.3522,0.94,1.6902,0,0.6619999999999999,-2
4409,correlate,correspond,3,3,9,10,0.37,1.301,0.94,1.6902,0,-0.3892,-1
4410,match,equalize,1,3,5,8,49.43,3.4017,0.2,1.0414,-2,2.3602999999999996,-3
4411,maroon,strand,2,1,6,6,1.2,1.7924,1.84,1.9777,1,-0.18530000000000002,0
4412,profess,confess,2,2,7,7,0.35,1.2788,15.84,2.9079,0,-1.6291000000000002,0
4413,ripen,gather,2,2,5,6,0.27,1.1761,15.67,2.9031,0,-1.7269999999999999,-1
4414,assemble,gather,3,2,8,6,3.2,2.2148,15.67,2.9031,1,-0.6882999999999999,2
4415,guess,believe,1,2,5,7,453.98,4.3646,625.14,4.5036,-1,-0.13899999999999935,-2
4416,set,rig,1,1,3,3,231.47,4.0721,8.63,2.6444,0,1.4276999999999997,0
4417,set,adjust,1,2,3,6,231.47,4.0721,5.63,2.4594,-1,1.6126999999999998,-3
4418,accommodate,adjust,4,2,11,6,2.14,2.0414,5.63,2.4594,2,-0.41800000000000015,5
4419,set,sit,1,1,3,3,231.47,4.0721,311.35,4.2009,0,-0.12880000000000003,0
4420,deviate,vary,3,2,7,4,0.75,1.5911,0.92,1.6812,1,-0.09010000000000007,3
4421,contemplate,design,3,2,11,6,1.24,1.8062,16.2,2.9175,1,-1.1113,5
4422,risk,endanger,1,3,4,8,49.04,3.3983,1.67,1.9345,-2,1.4637999999999998,-4
4423,overturn,cast,3,1,8,4,0.37,1.301,23.14,3.0722,2,-1.7712,4
4424,hurl,cast,1,1,4,4,1.35,1.8451,23.14,3.0722,0,-1.2271,0
4425,overturn,subvert,3,2,8,7,0.37,1.301,0.33,1.2553,1,0.04569999999999985,1
4426,overturn,destroy,3,2,8,7,0.37,1.301,47.18,3.3815,1,-2.0805,1
4427,expunge,destroy,2,2,7,7,0.1,0.7782,47.18,3.3815,0,-2.6033,0
4428,override,destroy,3,2,8,7,5.16,2.4216,47.18,3.3815,1,-0.9598999999999998,1
4429,destruct,destroy,2,2,8,7,0.61,1.5051,47.18,3.3815,0,-1.8763999999999998,1
4430,resist,obstruct,2,2,6,8,12.88,2.8182,0.59,1.4914,0,1.3268,-2
4431,describe,narrate,2,2,8,7,16.98,2.938,0.24,1.1139,0,1.8241000000000003,1
4432,tell,narrate,1,2,4,7,1724.49,4.9442,0.24,1.1139,-1,3.8303000000000003,-3
4433,recall,think,2,1,6,5,19.67,3.0017,2691.39,5.1376,1,-2.1359,1
4434,imagine,think,3,1,7,5,81.04,3.6164,2691.39,5.1376,2,-1.5211999999999999,2
4435,recall,retrieve,2,2,6,8,19.67,3.0017,4.12,2.3243,0,0.6774,-2
4436,recover,retrieve,3,2,7,8,8.02,2.6128,4.12,2.3243,1,0.2885,-1
4437,contend,combat,2,2,7,6,0.94,1.6902,13.84,2.8494,0,-1.1592000000000002,1
4438,contend,cope,2,1,7,4,0.94,1.6902,3.25,2.2227,1,-0.5325000000000002,3
4439,discard,eliminate,2,4,7,9,1.08,1.7482,5.98,2.4857,-2,-0.7375,-2
4440,decimate,eliminate,3,4,8,9,0.18,1.0,5.98,2.4857,-1,-1.4857,-1
4441,mention,remember,2,3,7,8,59.47,3.482,542.47,4.442,-1,-0.96,-1
4442,mention,remark,2,2,7,6,59.47,3.482,4.39,2.3522,0,1.1298000000000004,1
4443,reverse,repeal,2,2,7,6,10.98,2.749,0.16,0.9542,0,1.7948,1
4444,jam,block,1,1,3,5,13.53,2.8395,40.53,3.3156,0,-0.47609999999999975,-2
4445,extol,laud,2,1,5,4,0.04,0.4771,0.12,0.8451,1,-0.36799999999999994,1
4446,peal,ring,1,1,4,4,0.14,0.9031,92.75,3.675,0,-2.7718999999999996,0
4447,band,ring,1,1,4,4,53.41,3.4354,92.75,3.675,0,-0.2395999999999998,0
4448,embrace,accept,2,2,7,6,7.57,2.5877,52.78,3.4302,0,-0.8425000000000002,1
4449,obtain,receive,2,2,6,7,3.73,2.281,19.45,2.9969,0,-0.7159,-1
4450,borrow,receive,2,2,6,7,29.31,3.1749,19.45,2.9969,0,0.17799999999999994,-1
4451,excrete,expel,2,2,7,5,0.04,0.4771,1.37,1.8513,0,-1.3741999999999999,2
4452,shift,stir,1,1,5,4,22.82,3.0663,5.9,2.48,0,0.5863,1
4453,enumerate,relate,4,2,9,6,0.02,0.301,4.75,2.3856,2,-2.0846,3
4454,renounce,quit,2,1,8,4,1.69,1.9395,90.1,3.6624,1,-1.7228999999999999,4
4455,bewilder,baffle,3,2,8,6,0.04,0.4771,0.16,0.9542,1,-0.4771,2
4456,drum,beat,1,1,4,4,8.47,2.6365,131.69,3.8272,0,-1.1907,0
4457,bash,beat,1,1,4,4,3.27,2.2253,131.69,3.8272,0,-1.6019,0
4458,repeal,suppress,2,2,6,8,0.16,0.9542,1.49,1.8865,0,-0.9323,-2
4459,restrain,suppress,2,2,8,8,1.53,1.8976,1.49,1.8865,0,0.011099999999999888,0
4460,limit,confine,2,2,5,7,13.02,2.8228,0.98,1.7076,0,1.1152,-2
4461,counter,oppose,2,2,7,6,13.9,2.8513,2.16,2.0453,0,0.806,1
4462,counterbalance,oppose,4,2,14,6,0.22,1.0792,2.16,2.0453,2,-0.9661000000000002,8
4463,speed,favor,1,2,5,5,41.25,3.3233,70.76,3.5575,-1,-0.23419999999999996,0
4464,ignite,kindle,2,2,6,6,1.0,1.716,0.18,1.0,0,0.716,0
4465,liquidate,kill,3,1,9,4,0.76,1.6021,452.57,4.3633,2,-2.7611999999999997,5
4466,order,draft,2,1,5,5,156.57,3.9023,7.27,2.5705,1,1.3317999999999999,0
4467,develop,germinate,3,3,7,9,9.61,2.6911,0.02,0.301,0,2.3901,-2
4468,develop,disentangle,3,4,7,11,9.61,2.6911,0.06,0.6021,-1,2.089,-4
4469,hug,cuddle,1,2,3,6,19.33,2.9943,2.16,2.0453,-1,0.9489999999999998,-3
4470,hug,caress,1,2,3,6,19.33,2.9943,1.35,1.8451,-1,1.1492,-3
4471,situate,posit,3,2,7,5,0.1,0.7782,0.12,0.8451,1,-0.06689999999999996,2
4472,better,surpass,2,2,6,7,794.0,4.6074,0.35,1.2788,0,3.3286000000000002,-1
4473,cap,surpass,1,2,3,7,18.75,2.9809,0.35,1.2788,-1,1.7021000000000002,-4
4474,deck,decorate,1,3,4,8,23.76,3.0839,2.31,2.0755,-2,1.0084,-4
4475,claw,scratch,1,1,4,7,4.37,2.3502,18.84,2.9832,0,-0.633,-3
4476,grasp,comprehend,1,3,5,10,4.57,2.3692,1.84,1.9777,-2,0.3915000000000002,-5
4477,sort,type,1,1,4,4,148.71,3.88,60.65,3.4905,0,0.38949999999999996,0
4478,sort,adapt,1,2,4,5,148.71,3.88,2.63,2.1303,-1,1.7496999999999998,-1
4479,propagate,generate,3,3,9,8,0.37,1.301,2.43,2.0969,0,-0.7959000000000003,1
4480,room,board,1,1,4,5,439.51,4.3506,64.16,3.5149,0,0.8357000000000001,-1
4481,arraign,accuse,2,2,7,6,0.14,0.9031,5.69,2.4639,0,-1.5608000000000002,1
4482,catch,snare,1,1,5,5,135.51,3.8396,0.76,1.6021,0,2.2375,0
4483,catch,enchant,1,2,5,7,135.51,3.8396,0.37,1.301,-1,2.5385999999999997,-2
4484,transport,enchant,2,2,9,7,11.2,2.7574,0.37,1.301,0,1.4564000000000001,2
4485,catch,snatch,1,1,5,6,135.51,3.8396,3.9,2.301,0,1.5385999999999997,-1
4486,forbid,disallow,2,3,6,8,8.55,2.6405,0.02,0.301,-1,2.3394999999999997,-2
4487,depict,interpret,2,3,6,9,0.53,1.4472,2.45,2.1004,-1,-0.6532,-3
4488,elucidate,interpret,4,3,9,9,0.12,0.8451,2.45,2.1004,1,-1.2553,0
4489,construe,interpret,2,3,8,9,0.29,1.2041,2.45,2.1004,-1,-0.8963000000000001,-1
4490,understand,interpret,3,3,10,9,482.45,4.391,2.45,2.1004,0,2.2906,1
4491,absorb,ingest,2,2,6,6,1.98,2.0086,0.45,1.3802,0,0.6283999999999998,0
4492,absorb,incorporate,2,4,6,11,1.98,2.0086,0.76,1.6021,-2,0.40649999999999986,-5
4493,embody,incorporate,3,4,6,11,0.31,1.2304,0.76,1.6021,-1,-0.37170000000000014,-5
4494,advise,notify,2,3,6,6,12.2,2.7945,7.2,2.5658,-1,0.22870000000000035,0
4495,inform,notify,2,3,6,6,12.63,2.8096,7.2,2.5658,-1,0.24380000000000024,0
4496,amass,compile,2,2,5,7,0.06,0.6021,0.53,1.4472,0,-0.8451000000000001,-2
4497,educate,cultivate,3,3,7,9,2.04,2.0212,0.94,1.6902,0,0.33099999999999996,-2
4498,educate,enlighten,3,3,7,9,2.04,2.0212,2.12,2.0374,0,-0.016199999999999992,-2
4499,taste,sample,1,2,5,6,51.31,3.418,14.59,2.8722,-1,0.5458000000000003,-1
4500,disbelieve,reject,3,2,10,6,0.16,0.9542,4.24,2.3365,1,-1.3822999999999999,4
4501,disapprove,reject,3,2,10,6,1.14,1.7709,4.24,2.3365,1,-0.5656000000000001,4
4502,bend,bind,1,1,4,4,15.06,2.8859,3.35,2.2355,0,0.6503999999999999,0
4503,avenge,retaliate,2,4,6,9,3.02,2.1903,1.25,1.8129,-2,0.3774000000000002,-3
4504,submerge,drown,2,1,8,5,0.39,1.3222,10.59,2.7332,1,-1.411,3
4505,pause,hesitate,1,3,5,8,5.39,2.4409,5.47,2.4472,-2,-0.006299999999999972,-3
4506,pause,cease,1,1,5,5,5.39,2.4409,8.73,2.6493,0,-0.20840000000000014,0
4507,oscillate,vibrate,3,2,9,7,0.06,0.6021,1.1,1.7559,1,-1.1538,2
4508,occupy,invade,3,2,6,6,2.47,2.1038,3.06,2.1959,1,-0.09209999999999985,0
4509,incur,enter,2,2,5,5,0.55,1.4624,29.73,3.181,0,-1.7186000000000001,0
4510,accede,enter,2,2,6,5,0.14,0.9031,29.73,3.181,0,-2.2779,1
4511,explain,unfold,2,2,7,6,111.18,3.7537,1.35,1.8451,0,1.9085999999999999,1
4512,conceive,originate,2,4,8,9,2.29,2.0719,0.29,1.2041,-2,0.8677999999999999,-1
4513,commence,originate,2,4,8,9,4.61,2.3729,0.29,1.2041,-2,1.1688,-1
4514,acquire,evolve,3,2,7,6,2.65,2.1335,1.63,1.9243,1,0.20920000000000027,1
4515,build,erect,1,2,5,5,48.08,3.3897,1.18,1.7853,-1,1.6043999999999998,0
4516,discourage,dissuade,3,2,10,8,1.33,1.8388,0.53,1.4472,1,0.39159999999999995,2
4517,deter,dissuade,2,2,5,8,0.39,1.3222,0.53,1.4472,0,-0.125,-3
4518,suppose,speculate,2,3,7,9,125.8,3.8073,1.22,1.7993,-1,2.008,-2
4519,qualify,specify,3,3,7,7,4.1,2.3222,0.9,1.6721,0,0.6501000000000001,0
4520,suckle,nurse,2,1,6,5,0.18,1.0,44.98,3.3608,1,-2.3608,1
4521,lactate,nurse,2,1,7,5,0.16,0.9542,44.98,3.3608,1,-2.4065999999999996,2
4522,tear,snap,1,1,4,4,27.0,3.1392,17.39,2.9484,0,0.1908000000000003,0
4523,snarl,snap,1,1,5,4,0.53,1.4472,17.39,2.9484,0,-1.5011999999999999,1
4524,tear,rip,1,1,4,3,27.0,3.1392,20.16,3.0124,0,0.12680000000000025,1
4525,vary,fluctuate,2,3,4,9,0.92,1.6812,0.22,1.0792,-1,0.6020000000000001,-5
4526,pulverize,grind,3,1,9,5,0.22,1.0792,3.73,2.281,2,-1.2018000000000002,4
4527,decompose,rot,3,1,9,3,0.47,1.3979,7.73,2.5966,2,-1.1987,6
4528,dilute,reduce,2,2,6,6,0.37,1.301,4.29,2.3424,0,-1.0414,0
4529,imagine,dream,3,1,7,5,81.04,3.6164,133.29,3.8324,2,-0.21599999999999975,2
4530,settle,descend,2,2,6,7,42.02,3.3312,1.92,1.9956,0,1.3356,-1
4531,settle,finalize,2,3,6,8,42.02,3.3312,0.51,1.4314,-1,1.8998,-2
4532,settle,compose,2,2,6,7,42.02,3.3312,1.57,1.9085,0,1.4226999999999999,-1
4533,constitute,compose,3,2,10,7,0.84,1.6435,1.57,1.9085,1,-0.2650000000000001,3
4534,charter,lease,2,1,7,5,2.96,2.1818,6.27,2.5065,1,-0.3247,2
4535,exile,deport,2,2,5,6,1.86,1.9823,0.78,1.6128,0,0.36949999999999994,-1
4536,expand,thrive,2,1,6,6,3.49,2.2529,1.75,1.9542,1,0.29869999999999997,0
4537,reconstruct,remodel,3,3,11,7,1.14,1.7709,0.76,1.6021,0,0.16879999999999984,4
4538,reconstruct,reform,3,2,11,6,1.14,1.7709,3.61,2.2672,1,-0.49629999999999996,5
4539,pull,commit,1,2,4,6,146.45,3.8733,19.29,2.9934,-1,0.8799000000000001,-2
4540,perpetrate,commit,3,2,10,6,0.08,0.699,19.29,2.9934,1,-2.2944,4
4541,live,populate,1,3,4,8,344.59,4.2449,0.24,1.1139,-2,3.1310000000000002,-4
4542,live,know,1,1,4,4,344.59,4.2449,5721.18,5.4651,0,-1.2201999999999993,0
4543,ask,enquire,1,3,3,7,483.14,4.3917,0.31,1.2304,-2,3.1613,-4
4544,ask,exhibit,1,3,3,7,483.14,4.3917,7.61,2.5899,-2,1.8018,-4
4545,hang,exhibit,1,3,4,7,147.75,3.8771,7.61,2.5899,-2,1.2872,-3
4546,cripple,disable,2,3,7,7,3.8,2.29,1.55,1.9031,-1,0.3869,0
4547,maim,disable,1,3,4,7,0.43,1.3617,1.55,1.9031,-2,-0.5414000000000001,-3
4548,choke,swallow,1,2,5,7,6.47,2.5198,12.73,2.8129,-1,-0.2930999999999999,-2
4549,consume,swallow,2,2,7,7,2.06,2.0253,12.73,2.8129,0,-0.7875999999999999,0
4550,make,nominate,1,3,4,8,1387.75,4.8499,0.9,1.6721,-2,3.1778,-4
4551,make,occasion,1,3,4,8,1387.75,4.8499,16.55,2.9269,-2,1.923,-4
4552,make,piss,1,1,4,4,1387.75,4.8499,23.59,3.0806,0,1.7692999999999999,0
4553,wail,howl,1,1,4,4,0.86,1.6532,2.06,2.0253,0,-0.3721000000000001,0
4554,reflect,mediate,2,3,7,7,4.18,2.3304,0.27,1.1761,-1,1.1543,0
4555,burn,bite,1,1,4,4,55.22,3.4498,40.78,3.3183,0,0.1315000000000004,0
4556,nip,bite,1,1,3,4,3.24,2.2201,40.78,3.3183,0,-1.0981999999999998,-1
4557,achieve,obtain,2,2,7,6,7.33,2.574,3.73,2.281,0,0.2929999999999997,1
4558,procure,obtain,2,2,7,6,0.47,1.3979,3.73,2.281,0,-0.8831000000000002,1
4559,glean,obtain,1,2,5,6,0.04,0.4771,3.73,2.281,-1,-1.8039,-1
4560,baffle,frustrate,2,2,6,9,0.16,0.9542,0.27,1.1761,0,-0.22189999999999988,-3
4561,defeat,frustrate,2,2,6,9,11.37,2.7642,0.27,1.1761,0,1.5881000000000003,-3
4562,push,labor,1,2,4,5,70.55,3.5562,12.18,2.7938,-1,0.7624,-1
4563,gasp,labor,1,2,4,5,1.73,1.9494,12.18,2.7938,-1,-0.8444,-1
4564,repair,restore,2,2,6,7,8.82,2.6542,4.96,2.4048,0,0.24940000000000007,-1
4565,adjust,align,2,2,6,5,5.63,2.4594,0.67,1.5441,0,0.9153,1
4566,extend,protrude,2,2,6,8,6.41,2.5159,0.06,0.6021,0,1.9137999999999997,-2
4567,recreate,animate,3,3,8,7,1.04,1.7324,0.06,0.6021,0,1.1303,1
4568,inspire,animate,2,3,7,7,3.88,2.2989,0.06,0.6021,-1,1.6968,0
4569,aid,subsidize,1,3,3,9,13.9,2.8513,0.31,1.2304,-2,1.6209000000000002,-6
4570,procure,solicit,2,3,7,7,0.47,1.3979,0.61,1.5051,-1,-0.10720000000000018,0
4571,fill,perform,1,2,4,7,43.94,3.3506,16.1,2.9149,-1,0.4357000000000002,-3
4572,disregard,neglect,3,2,9,7,3.51,2.2553,1.69,1.9395,1,0.3158000000000001,2
4573,glide,swim,1,1,5,4,2.35,2.0828,31.8,3.2103,0,-1.1275,1
4574,complain,scold,2,1,8,5,12.55,2.8069,1.31,1.8325,1,0.9744000000000002,3
4575,complain,lament,2,2,8,6,12.55,2.8069,0.96,1.699,0,1.1079,2
4576,complain,mutter,2,2,8,6,12.55,2.8069,0.43,1.3617,0,1.4452000000000003,2
4577,jeer,mock,1,1,4,4,0.06,0.6021,5.37,2.4393,0,-1.8371999999999997,0
4578,attack,assail,2,2,6,6,75.55,3.5859,0.1,0.7782,0,2.8077,0
4579,rest,relieve,1,2,4,7,212.96,4.0359,5.57,2.4548,-1,1.5810999999999997,-3
4580,rest,recline,1,2,4,7,212.96,4.0359,0.16,0.9542,-1,3.0816999999999997,-3
4581,enact,ordain,2,2,5,6,0.18,1.0,0.18,1.0,0,0.0,-1
4582,plummet,lead,2,1,7,4,0.41,1.3424,83.25,3.6281,1,-2.2857,3
4583,breed,train,1,1,5,5,6.33,2.5105,95.06,3.6857,0,-1.1752000000000002,0
4584,condition,train,3,1,9,5,37.96,3.2871,95.06,3.6857,2,-0.39860000000000007,4
4585,droop,hang,1,1,5,4,0.33,1.2553,147.75,3.8771,0,-2.6218,1
4586,drape,hang,1,1,5,4,1.04,1.7324,147.75,3.8771,0,-2.1447000000000003,1
4587,overthrow,overturn,3,3,9,8,1.35,1.8451,0.37,1.301,0,0.5441,1
4588,prohibit,forbid,3,2,8,6,0.47,1.3979,8.55,2.6405,1,-1.2426,2
4589,defend,forbid,2,2,6,6,18.8,2.9823,8.55,2.6405,0,0.3418000000000001,0
4590,decrease,lessen,2,2,8,6,1.18,1.7853,0.59,1.4914,0,0.29390000000000005,2
4591,sink,settle,1,2,4,6,16.92,2.9365,42.02,3.3312,-1,-0.39469999999999983,-2
4592,decide,settle,2,2,6,6,50.41,3.4103,42.02,3.3312,0,0.07909999999999995,0
4593,reckon,settle,2,2,6,6,11.69,2.776,42.02,3.3312,0,-0.5552000000000001,0
4594,accept,admit,2,2,6,5,52.78,3.4302,59.2,3.48,0,-0.049799999999999844,1
4595,provoke,incite,2,2,7,6,2.49,2.1072,0.41,1.3424,0,0.7648000000000001,1
4596,flap,fly,1,1,4,3,2.65,2.1335,85.0,3.6371,0,-1.5036,1
4597,consult,consider,2,3,7,8,5.59,2.4564,52.47,3.4276,-1,-0.9712000000000001,-1
4598,deem,consider,1,3,4,8,0.59,1.4914,52.47,3.4276,-2,-1.9362,-4
4599,saw,consider,1,3,3,8,402.49,4.3123,52.47,3.4276,-2,0.8846999999999996,-5
4600,irritate,provoke,3,2,8,7,0.94,1.6902,2.49,2.1072,1,-0.41700000000000026,1
4601,hinder,thwart,2,1,6,6,0.73,1.5798,0.33,1.2553,1,0.3245,0
4602,maintain,allege,2,2,8,6,12.96,2.8209,0.22,1.0792,0,1.7417,2
4603,lay,allege,1,2,3,6,58.24,3.4729,0.22,1.0792,-1,2.3937,-3
4604,maintain,conserve,2,2,8,8,12.96,2.8209,0.86,1.6532,0,1.1677,0
4605,grow,arise,1,2,4,5,59.49,3.4822,2.96,2.1818,-1,1.3004000000000002,-1
4606,proceed,arise,2,2,7,5,20.9,3.0282,2.96,2.1818,0,0.8464,2
4607,scoot,shoot,1,1,5,5,2.98,2.1847,164.94,3.925,0,-1.7403,0
4608,undo,solve,2,1,4,5,4.37,2.3502,19.49,2.9978,1,-0.6475999999999997,-1
4609,undo,reverse,2,2,4,7,4.37,2.3502,10.98,2.749,0,-0.39880000000000004,-3
4610,devolve,transfer,2,2,7,8,0.1,0.7782,20.55,3.0208,0,-2.2426,-1
4611,authorize,license,3,2,9,7,2.06,2.0253,32.06,3.2138,1,-1.1885,2
4612,authorize,empower,3,3,9,7,2.06,2.0253,0.31,1.2304,0,0.7949000000000002,2
4613,dispute,contradict,2,3,7,10,3.14,2.2068,1.35,1.8451,-1,0.3616999999999999,-3
4614,establish,demonstrate,3,3,9,11,6.33,2.5105,4.67,2.3784,0,0.13209999999999988,-2
4615,establish,institute,3,3,9,9,6.33,2.5105,3.25,2.2227,0,0.28779999999999983,0
4616,bring,institute,1,3,5,9,327.16,4.2224,3.25,2.2227,-2,1.9997000000000003,-4
4617,cast,decide,1,2,4,6,23.14,3.0722,50.41,3.4103,-1,-0.33809999999999985,-2
4618,cast,mold,1,1,4,4,23.14,3.0722,4.29,2.3424,0,0.7298,0
4619,glitter,shine,2,1,7,5,2.04,2.0212,20.65,3.0228,1,-1.0016000000000003,2
4620,disperse,distribute,2,3,8,10,1.78,1.9638,1.49,1.8865,-1,0.07729999999999992,-2
4621,dispense,distribute,2,3,8,10,1.35,1.8451,1.49,1.8865,-1,-0.0414000000000001,-2
4622,offend,annoy,2,2,6,5,5.22,2.4265,2.51,2.1106,0,0.31590000000000007,1
4623,realize,earn,2,1,7,4,79.06,3.6056,15.35,2.8943,1,0.7113,3
4624,lay,consist,1,2,3,7,58.24,3.4729,0.43,1.3617,-1,2.1112,-4
4625,refill,replenish,2,3,6,9,2.78,2.1553,0.51,1.4314,-1,0.7239,-3
4626,disappear,evaporate,3,4,9,9,20.96,3.0294,0.47,1.3979,-1,1.6315,0
4627,appoint,constitute,2,3,7,10,2.04,2.0212,0.84,1.6435,-1,0.3776999999999999,-3
4628,eliminate,decimate,4,3,9,8,5.98,2.4857,0.18,1.0,1,1.4857,1
4629,embellish,enrich,3,2,9,6,0.29,1.2041,0.27,1.1761,1,0.028000000000000025,3
4630,accrue,mature,2,2,6,6,0.08,0.699,8.22,2.6232,0,-1.9242000000000004,0
4631,distinguish,discriminate,3,4,11,12,1.78,1.9638,0.8,1.6232,-1,0.3406,-1
4632,expire,die,2,1,6,3,0.9,1.6721,261.14,4.1245,1,-2.4524000000000004,3
4633,anticipate,forestall,4,2,10,9,2.53,2.1139,0.16,0.9542,2,1.1597,1
4634,embark,invest,2,2,6,6,1.25,1.8129,4.73,2.3838,0,-0.5709,0
4635,shorten,abbreviate,2,4,7,10,1.02,1.7243,0.02,0.301,-2,1.4233,-3
4636,scream,shout,1,1,6,5,26.41,3.1297,16.45,2.9243,0,0.20540000000000003,1
4637,say,saw,1,1,3,3,1639.78,4.9224,402.49,4.3123,0,0.6101000000000001,0
4638,curtail,deprive,2,2,7,7,0.12,0.8451,1.31,1.8325,0,-0.9874,0
4639,fail,flunk,1,1,4,5,24.59,3.0986,1.8,1.9685,0,1.1300999999999999,-1
4640,cower,squat,2,1,5,5,0.31,1.2304,3.14,2.2068,1,-0.9763999999999999,0
4641,seem,appear,1,2,4,6,139.82,3.8532,23.37,3.0766,-1,0.7766000000000002,-2
4642,return,repay,2,2,6,5,91.69,3.67,5.2,2.4249,0,1.2450999999999999,1
4643,look,reckon,1,2,4,6,1947.27,4.997,11.69,2.776,-1,2.221,-2
4644,depend,reckon,2,2,6,6,9.88,2.7033,11.69,2.776,0,-0.07269999999999976,0
4645,fume,smoke,1,1,4,5,0.24,1.1139,65.43,3.5235,0,-2.4096,-1
4646,fume,fret,1,1,4,4,0.24,1.1139,1.86,1.9823,0,-0.8684000000000001,0
4647,yield,resign,1,2,5,6,4.04,2.316,5.04,2.4116,-1,-0.09560000000000013,-1
4648,restore,replace,2,2,7,7,4.96,2.4048,13.35,2.8338,0,-0.42900000000000027,0
4649,succeed,replace,2,2,7,7,9.45,2.6839,13.35,2.8338,0,-0.14990000000000014,0
4650,promote,advertise,2,3,7,9,4.41,2.3541,1.65,1.9294,-1,0.42469999999999986,-2
4651,encircle,encompass,3,3,8,9,0.14,0.9031,0.2,1.0414,0,-0.1383000000000001,-1
